"date","Area","sector","type","value","concept"
1993-12-31,"Kapiti Coast District","All sectors","geomean_rent",144.268556552281,"Start date, Flow"
1993-12-31,"Matamata Piako District","All sectors","geomean_rent",115.471703453757,"Start date, Flow"
1993-12-31,"Palmerston North City","All sectors","geomean_rent",146.353625834772,"Start date, Flow"
1993-12-31,"Christchurch City","All sectors","geomean_rent",143.704653730544,"Start date, Flow"
1993-12-31,"Hutt City","All sectors","geomean_rent",153.159804669511,"Start date, Flow"
1993-12-31,"Dunedin City","All sectors","geomean_rent",137.57458067154,"Start date, Flow"
1993-12-31,"Hamilton City","All sectors","geomean_rent",140.62058520559,"Start date, Flow"
1993-12-31,"Stratford District","All sectors","geomean_rent",92.5629909642477,"Start date, Flow"
1993-12-31,"Nelson City","All sectors","geomean_rent",147.531206476857,"Start date, Flow"
1993-12-31,"Hastings District","All sectors","geomean_rent",134.459565769058,"Start date, Flow"
1993-12-31,"Rotorua District","All sectors","geomean_rent",129.01240876359,"Start date, Flow"
1993-12-31,"Timaru District","All sectors","geomean_rent",103.410559706483,"Start date, Flow"
1993-12-31,"Waipa District","All sectors","geomean_rent",135.030924526812,"Start date, Flow"
1993-12-31,"Taupo District","All sectors","geomean_rent",123.689415859208,"Start date, Flow"
1993-12-31,"Napier City","All sectors","geomean_rent",134.062621848698,"Start date, Flow"
1993-12-31,"Horowhenua District","All sectors","geomean_rent",119.748453427647,"Start date, Flow"
1993-12-31,"Rangitikei District","All sectors","geomean_rent",100.895085478155,"Start date, Flow"
1993-12-31,"Tasman District","All sectors","geomean_rent",132.320739311306,"Start date, Flow"
1993-12-31,"Masterton District","All sectors","geomean_rent",107.666383059382,"Start date, Flow"
1993-12-31,"Central Otago District","All sectors","geomean_rent",110.059095141431,"Start date, Flow"
1993-12-31,"Invercargill City","All sectors","geomean_rent",105.016784045418,"Start date, Flow"
1993-12-31,"Southland District","All sectors","geomean_rent",77.2705771952632,"Start date, Flow"
1993-12-31,"Western Bay of Plenty District","All sectors","geomean_rent",133.481058307822,"Start date, Flow"
1993-12-31,"Westland District","All sectors","geomean_rent",111.562783592931,"Start date, Flow"
1993-12-31,"Whanganui District","All sectors","geomean_rent",114.15603182618,"Start date, Flow"
1993-12-31,"Gisborne District","All sectors","geomean_rent",124.819218217415,"Start date, Flow"
1993-12-31,"Kawerau District","All sectors","geomean_rent",114.907094217526,"Start date, Flow"
1993-12-31,"Thames Coromandel District","All sectors","geomean_rent",126.25942236212,"Start date, Flow"
1993-12-31,"Tauranga City","All sectors","geomean_rent",153.725173115053,"Start date, Flow"
1993-12-31,"South Waikato District","All sectors","geomean_rent",105.37619079325,"Start date, Flow"
1993-12-31,"South Taranaki District","All sectors","geomean_rent",110.644808026008,"Start date, Flow"
1993-12-31,"Whangarei District","All sectors","geomean_rent",123.705654652551,"Start date, Flow"
1993-12-31,"Kaipara District","All sectors","geomean_rent",103.074738740863,"Start date, Flow"
1993-12-31,"Porirua City","All sectors","geomean_rent",155.978364521559,"Start date, Flow"
1993-12-31,"New Plymouth District","All sectors","geomean_rent",129.888588033768,"Start date, Flow"
1993-12-31,"Manawatu District","All sectors","geomean_rent",124.773804962074,"Start date, Flow"
1993-12-31,"Queenstown Lakes District","All sectors","geomean_rent",171.12561419334,"Start date, Flow"
1993-12-31,"Upper Hutt City","All sectors","geomean_rent",152.626476467399,"Start date, Flow"
1993-12-31,"Whakatane District","All sectors","geomean_rent",131.253598905157,"Start date, Flow"
1993-12-31,"Tararua District","All sectors","geomean_rent",97.6866121996298,"Start date, Flow"
1993-12-31,"Hurunui District","All sectors","geomean_rent",81.1738698500827,"Start date, Flow"
1993-12-31,"Ashburton District","All sectors","geomean_rent",109.853652540211,"Start date, Flow"
1993-12-31,"Hauraki District","All sectors","geomean_rent",113.07971259571,"Start date, Flow"
1993-12-31,"Waimakariri District","All sectors","geomean_rent",137.297319936182,"Start date, Flow"
1993-12-31,"Buller District","All sectors","geomean_rent",94.6442545770239,"Start date, Flow"
1993-12-31,"Grey District","All sectors","geomean_rent",117.975230103326,"Start date, Flow"
1993-12-31,"Far North District","All sectors","geomean_rent",119.903579817534,"Start date, Flow"
1993-12-31,"Clutha District","All sectors","geomean_rent",90.2811839829575,"Start date, Flow"
1993-12-31,"Carterton District","All sectors","geomean_rent",106.649875021519,"Start date, Flow"
1993-12-31,"Selwyn District","All sectors","geomean_rent",119.449854762268,"Start date, Flow"
1993-12-31,"Gore District","All sectors","geomean_rent",94.0914130302972,"Start date, Flow"
1993-12-31,"Wairoa District","All sectors","geomean_rent",87.9500615045256,"Start date, Flow"
1993-12-31,"Ruapehu District","All sectors","geomean_rent",99.5797526191611,"Start date, Flow"
1993-12-31,"Central Hawkes Bay District","All sectors","geomean_rent",102.780442543687,"Start date, Flow"
1993-12-31,"Opotiki District","All sectors","geomean_rent",106.667893054607,"Start date, Flow"
1993-12-31,"Waitomo District","All sectors","geomean_rent",97.6832166974811,"Start date, Flow"
1993-12-31,"Otorohanga District","All sectors","geomean_rent",113.773544691261,"Start date, Flow"
1993-12-31,"Waitaki District","All sectors","geomean_rent",90.4136448023841,"Start date, Flow"
1993-12-31,"MacKenzie District","All sectors","geomean_rent",75.4997201642169,"Start date, Flow"
1993-12-31,"South Wairarapa District","All sectors","geomean_rent",106.310856793578,"Start date, Flow"
1993-12-31,"Waimate District","All sectors","geomean_rent",84.6140185745894,"Start date, Flow"
1993-12-31,"Kaikoura District","All sectors","geomean_rent",103.455840711058,"Start date, Flow"
1994-03-31,"Dunedin City","All sectors","geomean_rent",156.964947037981,"Start date, Flow"
1994-03-31,"Christchurch City","All sectors","geomean_rent",152.039005239845,"Start date, Flow"
1994-03-31,"Kawerau District","All sectors","geomean_rent",108.146925443652,"Start date, Flow"
1994-03-31,"Whangarei District","All sectors","geomean_rent",122.642682178894,"Start date, Flow"
1994-03-31,"Chatham Islands","All sectors","geomean_rent",189.040803979865,"Start date, Flow"
1994-03-31,"Wellington City","All sectors","geomean_rent",179.334222856143,"Start date, Flow"
1994-03-31,"Hamilton City","All sectors","geomean_rent",137.971803013073,"Start date, Flow"
1994-03-31,"Tasman District","All sectors","geomean_rent",133.426924896453,"Start date, Flow"
1994-03-31,"Rotorua District","All sectors","geomean_rent",132.348787327908,"Start date, Flow"
1994-03-31,"Tauranga City","All sectors","geomean_rent",154.82217635147,"Start date, Flow"
1994-03-31,"Palmerston North City","All sectors","geomean_rent",149.855675384779,"Start date, Flow"
1994-03-31,"New Plymouth District","All sectors","geomean_rent",130.570892040899,"Start date, Flow"
1994-03-31,"Hauraki District","All sectors","geomean_rent",117.402548445792,"Start date, Flow"
1994-03-31,"South Waikato District","All sectors","geomean_rent",103.639416262626,"Start date, Flow"
1994-03-31,"Waimakariri District","All sectors","geomean_rent",141.981949563442,"Start date, Flow"
1994-03-31,"Nelson City","All sectors","geomean_rent",151.913748460427,"Start date, Flow"
1994-03-31,"Hastings District","All sectors","geomean_rent",135.143705594056,"Start date, Flow"
1994-03-31,"Thames Coromandel District","All sectors","geomean_rent",121.690611875226,"Start date, Flow"
1994-03-31,"Far North District","All sectors","geomean_rent",114.636213848957,"Start date, Flow"
1994-03-31,"Napier City","All sectors","geomean_rent",132.67197342489,"Start date, Flow"
1994-03-31,"Western Bay of Plenty District","All sectors","geomean_rent",129.681502655833,"Start date, Flow"
1994-03-31,"Whakatane District","All sectors","geomean_rent",128.008240881894,"Start date, Flow"
1994-03-31,"Waikato District","All sectors","geomean_rent",107.774871392685,"Start date, Flow"
1994-03-31,"Taupo District","All sectors","geomean_rent",124.968920212993,"Start date, Flow"
1994-03-31,"Gisborne District","All sectors","geomean_rent",128.05723929094,"Start date, Flow"
1994-03-31,"Kaipara District","All sectors","geomean_rent",105.10965798984,"Start date, Flow"
1994-03-31,"Hutt City","All sectors","geomean_rent",151.848660227462,"Start date, Flow"
1994-03-31,"Whanganui District","All sectors","geomean_rent",113.420780742815,"Start date, Flow"
1994-03-31,"Central Otago District","All sectors","geomean_rent",100.05189843696,"Start date, Flow"
1994-03-31,"Manawatu District","All sectors","geomean_rent",128.83482249133,"Start date, Flow"
1994-03-31,"Grey District","All sectors","geomean_rent",109.371916372557,"Start date, Flow"
1994-03-31,"South Taranaki District","All sectors","geomean_rent",103.084750790896,"Start date, Flow"
1994-03-31,"Matamata Piako District","All sectors","geomean_rent",116.733959185349,"Start date, Flow"
1994-03-31,"Waipa District","All sectors","geomean_rent",131.434804185303,"Start date, Flow"
1994-03-31,"Porirua City","All sectors","geomean_rent",153.445585710272,"Start date, Flow"
1994-03-31,"Buller District","All sectors","geomean_rent",78.8558736595373,"Start date, Flow"
1994-03-31,"Invercargill City","All sectors","geomean_rent",107.548082466338,"Start date, Flow"
1994-03-31,"Waitaki District","All sectors","geomean_rent",93.6633974573024,"Start date, Flow"
1994-03-31,"Southland District","All sectors","geomean_rent",68.9128429911829,"Start date, Flow"
1994-03-31,"Stratford District","All sectors","geomean_rent",95.58601579941,"Start date, Flow"
1994-03-31,"Wairoa District","All sectors","geomean_rent",82.9614619995882,"Start date, Flow"
1994-03-31,"Horowhenua District","All sectors","geomean_rent",118.350508988149,"Start date, Flow"
1994-03-31,"Kapiti Coast District","All sectors","geomean_rent",146.94548278242,"Start date, Flow"
1994-03-31,"Timaru District","All sectors","geomean_rent",107.604682130427,"Start date, Flow"
1994-03-31,"Marlborough District","All sectors","geomean_rent",127.60078097289,"Start date, Flow"
1994-03-31,"Gore District","All sectors","geomean_rent",92.3253853990798,"Start date, Flow"
1994-03-31,"Ruapehu District","All sectors","geomean_rent",92.9047223846974,"Start date, Flow"
1994-03-31,"Upper Hutt City","All sectors","geomean_rent",150.142253274052,"Start date, Flow"
1994-03-31,"Tararua District","All sectors","geomean_rent",100.758013137584,"Start date, Flow"
1994-03-31,"South Wairarapa District","All sectors","geomean_rent",108.896138344971,"Start date, Flow"
1994-03-31,"Central Hawkes Bay District","All sectors","geomean_rent",108.26352432992,"Start date, Flow"
1994-03-31,"Opotiki District","All sectors","geomean_rent",97.0996753563301,"Start date, Flow"
1994-03-31,"Queenstown Lakes District","All sectors","geomean_rent",176.332001308133,"Start date, Flow"
1994-03-31,"Rangitikei District","All sectors","geomean_rent",101.590357975125,"Start date, Flow"
1994-03-31,"Masterton District","All sectors","geomean_rent",106.52138074733,"Start date, Flow"
1994-03-31,"Ashburton District","All sectors","geomean_rent",104.622400481904,"Start date, Flow"
1994-03-31,"Waitomo District","All sectors","geomean_rent",83.6708246961017,"Start date, Flow"
1994-03-31,"Otorohanga District","All sectors","geomean_rent",100.390946219271,"Start date, Flow"
1994-03-31,"MacKenzie District","All sectors","geomean_rent",59.5690389849943,"Start date, Flow"
1994-03-31,"Clutha District","All sectors","geomean_rent",76.8400158814096,"Start date, Flow"
1994-03-31,"Waimate District","All sectors","geomean_rent",81.3452374188736,"Start date, Flow"
1994-03-31,"Selwyn District","All sectors","geomean_rent",146.648293894834,"Start date, Flow"
1994-03-31,"Kaikoura District","All sectors","geomean_rent",91.0591549524674,"Start date, Flow"
1994-03-31,"Carterton District","All sectors","geomean_rent",99.4216838324132,"Start date, Flow"
1994-03-31,"Westland District","All sectors","geomean_rent",120.42044542559,"Start date, Flow"
1994-03-31,"Hurunui District","All sectors","geomean_rent",75.2607648952916,"Start date, Flow"
1994-06-30,"Dunedin City","All sectors","geomean_rent",126.89116991722,"Start date, Flow"
1994-06-30,"Chatham Islands","All sectors","geomean_rent",196.343276657926,"Start date, Flow"
1994-06-30,"Hutt City","All sectors","geomean_rent",150.21075542936,"Start date, Flow"
1994-06-30,"Hamilton City","All sectors","geomean_rent",141.927461606919,"Start date, Flow"
1994-06-30,"Tauranga City","All sectors","geomean_rent",158.266278919342,"Start date, Flow"
1994-06-30,"Palmerston North City","All sectors","geomean_rent",144.857720877159,"Start date, Flow"
1994-06-30,"Wellington City","All sectors","geomean_rent",172.374632188609,"Start date, Flow"
1994-06-30,"Hastings District","All sectors","geomean_rent",135.171971968274,"Start date, Flow"
1994-06-30,"Tasman District","All sectors","geomean_rent",131.86174286244,"Start date, Flow"
1994-06-30,"Waimakariri District","All sectors","geomean_rent",134.114948829928,"Start date, Flow"
1994-06-30,"Rotorua District","All sectors","geomean_rent",135.832375495667,"Start date, Flow"
1994-06-30,"Christchurch City","All sectors","geomean_rent",147.468640530578,"Start date, Flow"
1994-06-30,"Masterton District","All sectors","geomean_rent",109.693042035759,"Start date, Flow"
1994-06-30,"Far North District","All sectors","geomean_rent",122.73115890246,"Start date, Flow"
1994-06-30,"New Plymouth District","All sectors","geomean_rent",132.118380877885,"Start date, Flow"
1994-06-30,"Horowhenua District","All sectors","geomean_rent",120.352589387246,"Start date, Flow"
1994-06-30,"Manawatu District","All sectors","geomean_rent",126.2897233531,"Start date, Flow"
1994-06-30,"Ashburton District","All sectors","geomean_rent",105.566567137267,"Start date, Flow"
1994-06-30,"Queenstown Lakes District","All sectors","geomean_rent",175.448956030074,"Start date, Flow"
1994-06-30,"Matamata Piako District","All sectors","geomean_rent",117.925080686875,"Start date, Flow"
1994-06-30,"Kapiti Coast District","All sectors","geomean_rent",147.912932771728,"Start date, Flow"
1994-06-30,"South Waikato District","All sectors","geomean_rent",107.900772460977,"Start date, Flow"
1994-06-30,"Upper Hutt City","All sectors","geomean_rent",154.250679654612,"Start date, Flow"
1994-06-30,"Porirua City","All sectors","geomean_rent",153.809008679515,"Start date, Flow"
1994-06-30,"Napier City","All sectors","geomean_rent",137.00853537923,"Start date, Flow"
1994-06-30,"Marlborough District","All sectors","geomean_rent",133.641821467648,"Start date, Flow"
